0.25,0.24,0.235280,0.76,0.768,0.758612
0.5,0.50,0.487542,0.76,0.789,0.758700
0.75,0.70,0.733813,0.76,0.761,0.758684
1.0,0.95,0.984754,0.76,0.761,0.758684
1.25,1.25,1.234762,0.76,0.767,0.758684
1.5,1.49,1.483925,0.76,0.761,0.758708
1.75,1.75,1.738351,0.76,0.764,0.758732
2.0,2.00,1.984414,0.76,0.768,0.758700
2.25,2.25,2.232465,0.76,0.765,0.758764
2.5,2.49,2.483495,0.76,0.754,0.758748
2.75,2.75,2.732480,0.76,0.758,0.758716
3.0,3.00,2.985557,0.76,0.769,0.758644
3.25,3.24,3.235743,0.76,0.768,0.758572
3.5,3.50,3.482814,0.76,0.767,0.758700
3.75,3.75,3.734037,0.76,0.764,0.758780
4.0,4.00,3.982681,0.76,0.768,0.758724
4.25,4.25,4.234275,0.76,0.769,0.758612
4.5,4.50,4.483127,0.76,0.759,0.758700
4.75,4.75,4.733475,0.76,0.755,0.758652
5.0,5.01,4.983690,0.76,0.755,0.758660
5.25,5.24,5.229931,0.76,0.758,0.758700
5.5,5.50,5.482475,0.76,0.768,0.758652
5.75,5.75,5.730910,0.76,0.770,0.758620
6.0,6.00,5.981245,0.76,0.765,0.758700
6.25,6.25,6.233654,0.76,0.762,0.758676
6.5,6.51,6.478887,0.76,0.766,0.758644
6.75,6.76,6.729903,0.76,0.763,0.758628
7.0,7.01,6.980638,0.76,0.751,0.758628
7.25,7.26,7.228362,0.76,0.760,0.758652
7.5,7.50,7.480949,0.76,0.757,0.758684
7.75,7.73,7.728881,0.76,0.762,0.758684
8.0,8.00,7.980415,0.76,0.764,0.758716
8.25,8.25,8.229934,0.76,0.754,0.758732
8.5,8.50,8.477080,0.76,0.768,0.758708
8.75,8.75,8.726731,0.76,0.765,0.758764
9.0,9.02,8.977258,0.76,0.762,0.758740
9.25,9.24,9.227296,0.76,0.764,0.758724
9.5,9.51,9.477852,0.76,0.762,0.758612
9.75,9.77,9.727341,0.76,0.764,0.758732
10.0,9.98,9.977096,0.76,0.766,0.758644
10.25,10.23,10.224657,0.76,0.763,0.758652
10.5,10.49,10.477007,0.76,0.759,0.758620
10.75,10.72,10.726792,0.76,0.760,0.758692
11.0,11.00,10.974887,0.76,0.759,0.758748
11.25,11.24,11.225384,0.76,0.768,0.758668
11.5,11.51,11.474784,0.76,0.756,0.758700
11.75,11.75,11.723442,0.76,0.768,0.758772
12.0,12.01,11.975363,0.76,0.756,0.758748
