0.25,0.25,0.246876,0.76,0.761,0.758732
0.5,0.50,0.497818,0.76,0.760,0.758772
0.75,0.75,0.746906,0.76,0.759,0.758748
1.0,1.00,0.996662,0.76,0.762,0.758716
1.25,1.25,1.247559,0.76,0.766,0.758780
1.5,1.50,1.497685,0.76,0.753,0.758668
1.75,1.76,1.748523,0.76,0.761,0.758732
2.0,2.00,1.998605,0.76,0.766,0.758740
2.25,2.25,2.246567,0.76,0.761,0.758636
2.5,2.50,2.496248,0.76,0.767,0.758668
2.75,2.75,2.746626,0.76,0.758,0.758676
3.0,3.00,2.998828,0.76,0.761,0.758764
3.25,3.26,3.247205,0.76,0.772,0.758804
3.5,3.50,3.496946,0.76,0.768,0.758788
3.75,3.75,3.747813,0.76,0.770,0.758748
4.0,4.01,3.996546,0.76,0.759,0.758788
4.25,4.25,4.248214,0.76,0.759,0.758764
4.5,4.48,4.498993,0.76,0.749,0.758764
4.75,4.75,4.746005,0.76,0.767,0.758700
5.0,5.00,4.999156,0.76,0.771,0.758788
5.25,5.25,5.245412,0.76,0.758,0.758708
5.5,5.49,5.497659,0.76,0.755,0.758716
5.75,5.76,5.746851,0.76,0.768,0.758684
6.0,5.99,5.993952,0.76,0.756,0.758676
6.25,6.24,6.247919,0.76,0.751,0.758612
6.5,6.50,6.494368,0.76,0.755,0.758668
6.75,6.75,6.745251,0.76,0.762,0.758644
7.0,7.01,6.995792,0.76,0.754,0.758748
7.25,7.24,7.245592,0.76,0.758,0.758724
7.5,7.49,7.498343,0.76,0.767,0.758684
7.75,7.75,7.743219,0.76,0.760,0.758692
8.0,8.01,7.996609,0.76,0.772,0.758724
8.25,8.25,8.245667,0.76,0.758,0.758708
8.5,8.49,8.493184,0.76,0.761,0.758700
8.75,8.75,8.748262,0.76,0.763,0.758652
9.0,9.00,8.993673,0.76,0.761,0.758628
9.25,9.26,9.244407,0.76,0.764,0.758652
9.5,9.49,9.496254,0.76,0.768,0.758700
9.75,9.75,9.743786,0.76,0.774,0.758684
10.0,9.99,9.997440,0.76,0.756,0.758684
10.25,10.26,10.244201,0.76,0.766,0.758724
10.5,10.49,10.497070,0.76,0.757,0.758724
10.75,10.75,10.747063,0.76,0.760,0.758732
11.0,11.01,10.994328,0.76,0.765,0.758812
11.25,11.24,11.245477,0.76,0.756,0.758740
11.5,11.49,11.493453,0.76,0.754,0.758700
11.75,11.76,11.744365,0.76,0.753,0.758692
12.0,12.00,11.996997,0.76,0.766,0.758652
